"File Path","/content/theseus/theseus_gpu/src/gpu/align_core.h"
"Function Name","theseus::gpu::<unnamed>::theseus_align_batch_kernel(theseus::gpu::BatchView, theseus::gpu::GraphCsrView, const int *, const int *, theseus::gpu::AlignScoring, theseus::QueryState *, theseus::gpu::AlignResult *)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"","","0x7b794f27eb50","@!P3 SEL R12, R5, RZ, P4","3","2","3","3531","72611","2935","20","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x7b794f27eb60","@!P3 PRMT R5, R12, 0x7610, R5","2","2","2","3531","72611","2935","20","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x7b794f27eb70","@!P3 ISETP.EQ.AND P0, PT, R11, R8, !P4","4","4","4","3531","72611","2935","20","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"","","0x7b794f27eb80","@!P3 ISETP.GT.OR P0, PT, R11, R8, P0","1","0","1","3531","72611","2935","20","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27eba0","@!P3 PRMT R4, R11, 0x7610, R4","0","0","0","3531","72611","2935","20","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27ebb0","     BSYNC B2","6","5","6","5965","75045","75045","12","12","0","-","-","-","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2"
"","","0x7b794f27ebc0","     BMOV.32.CLEAR RZ, B2","12","12","12","3531","75045","75045","21","21","0","-","-","-","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x7b794f27ebd0","     BSSY B2, 0x7b794f27ecd0","0","0","0","3531","75045","75045","21","21","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27ec70","@!P2 SEL R12, R5, RZ, P3","1","0","1","3531","72611","3510","20","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27ec80","@!P2 ISETP.GT.OR P0, PT, R11, R8, P0","2","0","2","3531","72611","3510","20","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27ec90","@!P2 PRMT R5, R12, 0x7610, R5","1","0","1","3531","72611","3510","20","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27ecb0","@!P2 PRMT R4, R11, 0x7610, R4","3","3","3","3531","72611","3510","20","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"","","0x7b794f27ecc0","     BSYNC B2","4","4","4","5965","75045","75045","12","12","0","-","-","-","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27ee40","@!P2 SEL R5, R7, RZ, P3","0","0","0","926","8799","568","9","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27ee60","@!P2 PRMT R7, R5, 0x7610, R7","0","0","0","926","8799","568","9","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27ee70","@!P2 PRMT R26, R4, 0x7610, R26","0","0","0","926","8799","568","9","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27ee80","     BSYNC B2","1","1","1","1980","9853","9853","4","4","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27efb0","@!P2 SEL R5, R7, RZ, P3","0","0","0","733","4526","384","6","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27efd0","@!P2 PRMT R7, R5, 0x7610, R7","0","0","0","733","4526","384","6","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27efe0","@!P2 PRMT R26, R4, 0x7610, R26","0","0","0","733","4526","384","6","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27eff0","     BSYNC B2","0","0","0","1438","5244","5244","3","3","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f0a0","@!P1 SEL R5, R7, RZ, P2","0","0","0","460","3233","222","7","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f0c0","@!P1 PRMT R7, R5, 0x7610, R7","0","0","0","460","3233","222","7","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27f0d0","@!P1 PRMT R26, R4, 0x7610, R26","1","0","1","460","3233","222","7","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27f0e0","     BSYNC B1","43","42","43","6235","148224","148224","23","23","0","-","-","-","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0"
"342","const bool needs_append = is_first && qs.sp_wf[idx].offset == -1;","-","-","122","115","122","36336","1162752","789832","288","195","0","Global(3)","Load(3)","32(3)","5942","0","0","0","0","8787","12580","3793","0","0","31","0","0","0","2","58","1","0","0","0","0","0","2","0","0","0","28","0","31","0","0","0","2","54","0","0","0","0","0","0","0","0","0","0","28"
"","","0x7b794f269f20","     LOP3.LUT P1, RZ, R9, 0xff, RZ, 0xc0, !PT","13","12","13","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f269f60","@P1  LDG.E.SYS R7, [R8+0xc]","3","3","3","3740","119680","3891","32","1","0","Global","Load","32","1652","0","0","0","0","2288","3370","1082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f269fb0","     ISETP.EQ.AND P1, PT, R7, -0x1, P1","27","24","27","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27a8b0","     LOP3.LUT P1, RZ, R7, 0xff, RZ, 0xc0, !PT","12","12","12","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27a8f0","@P1  LDG.E.SYS R5, [R6+0xc]","3","3","3","3740","119680","3893","32","1","0","Global","Load","32","1673","0","0","0","0","2288","3384","1096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27a940","     ISETP.EQ.AND P1, PT, R5, -0x1, P1","24","23","24","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f0f0","     LOP3.LUT P1, RZ, R7, 0xff, RZ, 0xc0, !PT","16","15","16","4632","148224","148224","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f130","@P1  LDG.E.SYS R5, [R6+0xc]","16","16","16","4632","148224","6880","32","1","0","Global","Load","32","2617","0","0","0","0","4211","5826","1615","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","14"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f180","     ISETP.EQ.AND P1, PT, R5, -0x1, P1","8","7","8","4632","148224","148224","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"343","__syncthreads();","-","-","7","4","7","12112","387584","387584","96","96","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2"
"","","0x7b794f269f70","     BAR.SYNC 0x0","2","0","2","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27a900","     BAR.SYNC 0x0","4","3","4","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f140","     BAR.SYNC 0x0","1","1","1","4632","148224","148224","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"346","shared_accum = qs.sp_ndiags;","-","-","1596","1553","1596","24224","775168","6056","192","0","0","Global(3),Shared(3)","Load(3),Store(3)","32(6)","3028","0","0","3028","3028","0","3028","3028","0","1567","0","0","0","0","2","24","0","0","0","0","0","0","2","0","0","0","1","1528","0","0","0","0","2","22","0","0","0","0","0","0","0","0","0","0","1"
"","","0x7b794f269f80","@!P0 LDG.E.SYS R6, [R68+0x165020]","380","371","380","3740","119680","935","32","0","0","Global","Load","32","935","0","0","0","0","0","935","935","0","379","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","370","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f269fc0","@!P0 STS [0x14c], R6","7","7","7","3740","119680","935","32","0","0","Shared","Store","32","0","0","0","935","935","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27a910","@!P0 LDG.E.SYS R4, [R68+0x165020]","427","419","427","3740","119680","935","32","0","0","Global","Load","32","935","0","0","0","0","0","935","935","0","426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27a950","@!P0 STS [0x14c], R4","8","8","8","3740","119680","935","32","0","0","Shared","Store","32","0","0","0","935","935","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f150","@!P0 LDG.E.SYS R4, [R68+0x165020]","765","741","765","4632","148224","1158","32","0","0","Global","Load","32","1158","0","0","0","0","0","1158","1158","0","762","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","740","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f190","@!P0 STS [0x14c], R4","9","7","9","4632","148224","1158","32","0","0","Shared","Store","32","0","0","0","1158","1158","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"348","__syncthreads();","-","-","5","3","5","12112","387584","387584","96","96","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f269ff0","     BAR.SYNC 0x0","2","1","2","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27a980","     BAR.SYNC 0x0","3","2","3","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f1c0","     BAR.SYNC 0x0","0","0","0","4632","148224","148224","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","block_prefix_alloc(needs_append ? 1 : 0, shared_warp_base, shared_accum);","-","-","2","0","2","24224","775168","775168","192","192","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f269f90","     BMOV.32.CLEAR RZ, B0","0","0","0","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f269fa0","     BSSY B0, 0x7b794f26a8a0","0","0","0","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27a920","     BMOV.32.CLEAR RZ, B0","1","0","1","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27a930","     BSSY B0, 0x7b794f27b230","1","0","1","3740","119680","119680","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27f160","     BMOV.32.CLEAR RZ, B1","0","0","0","4632","148224","148224","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x7b794f27f170","     BSSY B1, 0x7b794f27fa70","0","0","0","4632","148224","148224","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","if (needs_append) {","-","-","41","35","41","12112","387584","372920","96","90","3039","-","-","-","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","4","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"","","0x7b794f26a920","@!P1 BRA 0x7b794f26aa30","13","13","13","3740","119680","115789","32","30","933","-","-","-","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27b2b0","@!P1 BRA 0x7b794f27b3c0","13","9","13","3740","119680","115787","32","30","948","-","-","-","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x7b794f27faf0","@!P1 BRA 0x7b794f27fc00","15","13","15","4632","148224","141344","32","30","1158","-","-","-","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","if (slot < kScratchpadSpan) {","-","-","19","15","19","6078","29328","29328","26","26","0","-","-","-","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","14","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13"
